name,category,a_pubchemid,smiles,weight
sodium phytate,2nd,"{11665277,118202,156157,16219874,16219914,16752675,18365880,19234,20055532,20112236,20370781,21099914,21280170,21584050,21618076,21967009,22820514,22820515,22838972,23609,23619186,23675791,23719672,23724990,24495,4200706,44630435,45055409,50987197,54611529,56845531,66391,71308444,71751662,75596083,76963969,87070684,87164520,87323811,87386318,87585109,87602617,88466178,88618130,88815570,890,89653152,90472993,91667962,9875144,9876039,9896493,9942030,9961667}",C1(C(C(C(C(C1OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O)OP(=O)(O)O,660.035292
sodium picosulfate,2nd,"{5243,5282431,53315055,68654,9826660}",C1=CC=NC(=C1)C(C2=CC=C(C=C2)OS(=O)(=O)O)C3=CC=C(C=C3)OS(=O)(=O)O,437.4436
sodium pyrophosphate,2nd,"{161081,20327971,22016594,22328186,22348522,22630756,23667291,24186924,24403,24451,25012540,517048,57485952,57485953,57508666,58592227,6850736,9794186,9837369}",[O-]P(=O)([O-])OP(=O)([O-])[O-].[Na+].[Na+].[Na+].[Na+],265.902401
sodium salicylate,C,"{10220196,10716,15869694,160978,16760658,17872858,18681510,18943026,18943029,20686671,23188856,23664627,23698465,23709107,24195826,24242,24871323,25199683,3045402,338,517068,5282387,54675850,54676850,54684589,54684600,54684813,54690287,54693426,54693766,54694120,54697583,54699166,54706797,54706798,54707000,54708618,54708862,54713568,54714197,54716185,54718260,54719954,54720830,54723200,54723320,54740722,54746203,57464681,57474045,57485846,57508763,57514694,57514720,58899088,59061585,64738,66598861,66630072,66630073,66691110,66691980,66691981,66706056,66709626,66709627,66718444,66848367,66893118,66898929,66969714,66969716,67056343,67058460,67508341,67615233,67636128,67636966,67660896,67679775,67727490,67840322,67848513,67848514,67906913,67979222,67979224,68124608,68124610,68660984,68660987,68741404,68785015,68785018,68850672,68908384,68991637,69594042,69915361,69965197,70049168,70122828,70143134,70290555,70290557,70294772,70294774,70425413,70445669,70445672,70519202,70524135,70539316,70563768,70563771,70580407,70580409,72504187,73952057,74339951,76333091,86605191,86733341,86746679,87433452,88791742,89314524}",C1=CC=C(C(=C1)C(=O)O)O,138.12074
sodium tetradecyl sulfate,2nd,"{23616627,23665772,3711576,8771,88392658}",CCCCC(CC)CCC(CC(C)C)OS(=O)(=O)O,294.4506
sodium valproate,D,{16760703},CCCC(CCC)C(=O)[O-].[Na+],166.19
sofosbuvir,B1,{45375808},CC(C)OC(=O)C(C)NP(=O)(OCC1C(C(C(O1)N2C=CC(=O)NC2=O)(C)F)O)OC3=CC=CC=C3,529.452525
solifenacin,B3,"{154058,154059,216457,24811835,24961947,40469164,42645955,44197021,44197022,44197023,44197024,44197042,44197043,44198179,44198180,44198307,44632796,44632799,56599295,86620202,86691620,86729788}",C1CN2CCC1C(C2)OC(=O)N3CCC4=CC=CC=C4C3C5=CC=CC=C5.Cl,398.92568
somatostatin,2nd,{16129706},CC(C1C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N1)CCCCN)CC2=CNC3=CC=CC=C32)CC4=CC=CC=C4)CC5=CC=CC=C5)CC(=O)N)CCCCN)NC(=O)CNC(=O)C(C)N)C(=O)O)CO)C(C)O)CC6=CC=CC=C6)O,1637.9
sorafenib,D,"{216239,25058195,406563,44598967,44598969,44598970,44598971,44599144,44599145,44599147,44599148,44599301,44599465,44599466,44599467,44599469,44599974,44599975,49834433,49835018,49849879,52914974,67127069,67127225,86672519,89421380,90332021}",CNC(=O)C1=NC=CC(=C1)OC2=CC=C(C=C2)NC(=O)NC3=CC(=C(C=C3)Cl)C(F)(F)F,464.82495
sotalol,C,"{21580808,23615967,44336998,45371387,5253,66245,67108155,68521594,69806254}",CC(C)NCC(C1=CC=C(C=C1)NS(=O)(=O)C)O,272.3638
s-pantoprazole,2nd,{9908035},COC1=C(C(=NC=C1)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC(F)F)OC,383.4
sparfloxacin,2nd,"{46190846,46190847,46190910,60464,67480196,6956367}",CC1CN(CC(N1)C)C2=C(C3=C(C(=C2F)N)C(=O)C(=CN3C4CC4)C(=O)O)F,392.399786
spectinomycin,B1,"{11870427,15541,23624066,24747691,3033928,30971,44659747,45114109,49842936,53352600,64740,64769,64770,64771,67108398,67109564,74764319}",CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,332.34956
spironolactone,B3,{5833},CC(=O)SC1CC2=CC(=O)CCC2(C3C1C4CCC5(C4(CC3)C)CCC(=O)O5)C,416.57348
st. john¡¯s wort,2nd,{3663},CC1=CC(=O)C2=C(C3=C(C=C(C4=C3C5=C2C1=C6C(=CC(=O)C7=C(C8=C(C=C(C4=C8C5=C67)O)O)O)C)O)O)O,504.4
stanozolol,1st,"{22295358,25249,69684247}",CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,328.49158
stavudine,B3,"{10199153,18283,20849381,23624135,66643435,68559930,70033782,70223094,70225521,78358329,9816322}",CC1=CN(C(=O)NC1=O)C2C=CC(O2)CO,224.21328
stiripentol,B3,{5311454},CC(C)(C)C(C=CC1=CC2=C(C=C1)OCO2)O,234.29092
streptomycin,2nd,"{16051958,179511,19648,19649,197844,203927,20982131,21127363,23618155,24848210,25245365,86278153,87480539,87741913,87843499,88300635}",CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,1457.38356
strontium chloride,1st,{5362485},[Cl-].[Cl-].[Sr+2],158.52
strontium ranelate,B3,"{46782942,6918182,90281902,90281906,9806615}",C(C1=C(SC(=C1C#N)N(CC(=O)[O-])CC(=O)[O-])C(=O)[O-])C(=O)[O-].[Sr+2].[Sr+2],513.48964
sucralfate,B1,"{16685689,18503316,73355910}",C(C1C(C(C(C(O1)OC2(C(C(C(O2)OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])COS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al])OS(=O)(=O)O[Al].O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.O.[Al],1563.851427
sucroferric oxyhydroxide,B3,{91663255},C(C1C(C(C(C(O1)OC2(C(C(C(O2)CO)O)O)CO)O)O)O)O.O.O.O.[OH-].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[O-2].[Na+].[Na+].[Fe+3].[Fe+3].[Fe+3].[Fe+3].[Fe+3],866.5
sufentanil,2nd,"{18463211,18940684,22495050,23539668,23624162,41693,53341110,53341214,53341215,53341379,65494,76016134,76016135,86663385,87076759}",CCC(=O)N(C1=CC=CC=C1)C2(CCN(CC2)CCC3=CC=CS3)COC,386.5508
sugammadex,B2,{6918585},C(CSCC1C2C(C(C(O1)OC3C(OC(C(C3O)O)OC4C(OC(C(C4O)O)OC5C(OC(C(C5O)O)OC6C(OC(C(C6O)O)OC7C(OC(C(C7O)O)OC8C(OC(C(C8O)O)OC9C(OC(O2)C(C9O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)CSCCC(=O)O)O)O)C(=O)O,2002.2
sulfacetamide,C,"{16219986,16463811,20843963,22263341,23619817,23665885,23675679,23689047,24832325,24883923,24883924,31383,3956708,4022878,42615202,5320,56841838,5969237,60611,6419954,67820789,74085295,74344375,90459072,9570997}",CC(=O)NS(=O)(=O)C1=CC=C(C=C1)N,214.2416
sulfadiazine,C,"{15899898,16051916,18407969,20365124,23701281,24190996,5062223,5168074,5215,67051164,67051166,68763710,70362764,70620756}",C1=CN=C(N=C1)NS(=O)(=O)C2=CC=C(C=C2)N,250.277
sulfadoxine,C,"{17134,51371486,86278148}",COC1=C(N=CN=C1OC)NS(=O)(=O)C2=CC=C(C=C2)N,310.32896
sulfamethizole,C,"{21151826,21982981,23667549,51371733,5328}",CC1=NN=C(S1)NS(=O)(=O)C2=CC=C(C=C2)N,270.3313
sulfamethoxazole,C,"{15899900,165247,22667713,23686480,51372071,5329,57350054,69930960,71407124,85580926,86588302}",CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)N,253.27764
sulfasalazine,A,"{44291539,53390070,53390074,53390817,53390818,53391024,53391112,53391170,53391208,53391210,53391292,53391293,53391382,5359476}",C1=CC=NC(=C1)NS(=O)(=O)C2=CC=C(C=C2)NN=C3C=CC(=O)C(=C3)C(=O)O,398.39256
sulfinpyrazone,B2,{5342},C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,404.4815
sulindac,C,"{1548886,1548887,23665561,66624620,67253723,67724187,68385397,68385421,68847755,69246554,70531896}",CC1=C(C2=C(C1=CC3=CC=C(C=C3)S(=O)C)C=CC(=C2)F)CC(=O)[O-],355.402643
sulpiride,2nd,"{150255,155718,155871,155872,20839475,21122919,3015163,5043860,5355,6440464,68808431}",CCN1CCCC1CNC(=O)C2=C(C=CC(=C2)S(=O)(=O)N)OC,341.42582
sulprostone,1st,{5312153},CS(=O)(=O)NC(=O)CCCC=CCC1C(C(CC1=O)O)C=CC(COC2=CC=CC=C2)O,465.55974
sulthiame,D,"{5356,68937516}",C1CCS(=O)(=O)N(C1)C2=CC=C(C=C2)S(=O)(=O)N,290.35916
sumatriptan,B3,"{10028416,10045976,10047237,10074198,10318408,10366230,10409360,11440544,23186449,23215942,25230424,25230425,25271979,51039423,5358,57411024,57414062,59772,67056290,67074875,67394395,67394738,68925511,68925512,68925516,69240273,69865479,71587515}",CNS(=O)(=O)CC1=CC2=C(C=C1)NC=C2CCN(C)C,295.40044
sunitinib,D,"{16113195,40469377,44625486,45375852,46195384,46195528,46196434,51035962,51036744,51036745,51036746,51036955,5329102,71584953,71735489,71735649,86653606,86658825,86658826,86658827,86691059,86691060}",CCN(CC)CCNC(=O)C1=C(NC(=C1C)C=C2C3=C(C=CC(=C3)F)NC2=O)C,398.473783
suxamethonium,A,"{22475,23026257,230349,23615976,24193324,25162927,5314,54611634,656867,66129,68325}",C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.399
tacrine,C,"{15517,17065233,19349551,19349552,19349556,1935,19373029,19795236,24188122,2723754,43834205,4529617,53313198,6420002,66702330,67108391,67366175,6919144,69495866,70150872,70247990,70250611,70251070,70251105,70251683,70251691,70251789,70252599,89284205}",C1CCC2=NC3=CC=CC=C3C(=C2C1)N,198.26366
tacrolimus,C,"{445643,5282315,67595587,87059324}",CC1CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC(=O)C(C=C(C1)C)CC=C)O)C)C(=CC4CCC(C(C4)OC)O)C)O)C)OC)OC,804.01816
tadalafil,B1,"{110635,16750211,46873020,53475707,53475708,53475710,53475821,53475822,53475823,53475824,56598164,56598165,56598297,56598300,69466440,86270055}",CN1CC(=O)N2C(C1=O)CC3=C(C2C4=CC5=C(C=C4)OCO5)NC6=CC=CC=C36,389.40396
tafamidis,D,"{11001318,71772370}",C1=CC2=C(C=C1C(=O)O)OC(=N2)C3=CC(=CC(=C3)Cl)Cl,308.11628
tafenoquine,C,"{115358,163761,20057164,49843572,73657573}",CC1=CC(=NC2=C1C(=C(C=C2NC(C)CCCN)OC)OC3=CC=CC(=C3)C(F)(F)F)OC,463.49263
tafluprost,B3,{9868491},CC(C)OC(=O)CCCC=CCC1C(CC(C1C=CC(COC2=CC=CC=C2)(F)F)O)O,452.531266
talniflumate,2nd,"{20392372,48229}",C1=CC=C2C(=C1)C(OC2=O)OC(=O)C3=C(N=CC=C3)NC4=CC=CC(=C4)C(F)(F)F,414.33413
tamoxifen,B3,"{23672,3370247,5376,67397681,69003304,69054087,69566105,69758833,70292452,73129339,73657576,74388153,76008015,77151753,77283705,77789562}",CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3,371.51456
tamoxifen,B3,"{11859056,12543888,20057167,25010734,2733525,2733526,53316424,6369059,66601093,67120745,67397678,69003300,69566102,69758827,70180025,70292451,86591400,86743722,87075098,88253942}",CCC(=C(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN(C)C)C3=CC=CC=C3.C(C(=O)O)C(CC(=O)O)(C(=O)O)O,563.63808
tamsulosin,B2,"{10005750,10346726,11526551,11555175,11562460,11663409,11691330,11692893,11712000,11718953,129211,25009120,25137847,36688118,5362376,56596586,66664031,66664174,66664175,67362650,67824244,69024865,69024866,69026096,69027512,69027748,69466931,87663316,87844412,87844414,9984663}",CCOC1=CC=CC=C1OCCNC(C)CC2=CC(=C(C=C2)OC)S(=O)(=O)N,408.51172
tapentadol,C,"{25272039,51042275,56966108,66679371,67027042,71586010,71586011,71586012,71586013,71586014,71586108,71586110,71586111,71586213,76903475,89542292,90279936,9838021,9838022}",CCC(C1=CC(=CC=C1)O)C(C)CN(C)C.Cl,257.79946
tazarotene,D,"{5381,69552808,69664677}",CCOC(=O)C1=CN=C(C=C1)C#CC2=CC3=C(C=C2)SCCC3(C)C,351.46194
tedizolid,2nd,"{11234049,67303750}",CN1N=C(N=N1)C2=NC=C(C=C2)C3=C(C=C(C=C3)N4CC(OC4=O)CO)F,370.337803
teduglutide,B1,{16139605},CCC(C)C(C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)O)NC(=O)C(CCCCN)NC(=O)C(C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CC1=CNC2=CC=CC=C21)NC(=O)C(CC(=O)N)NC(=O)C(C(C)CC)NC(=O)C(CC3=CC=CC=C3)NC(=O)C(CC(=O)O)NC(=O)C(CCCNC(=N)N)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CC(C)C)NC(=O)C(CC(=O)N)NC(=O)C(CC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(C(C)CC)NC(=O)C(C(C)O)NC(=O)C(CC(=O)N)NC(=O)C(CCSC)NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(CC4=CC=CC=C4)NC(=O)C(CO)NC(=O)CNC(=O)C(CC(=O)O)NC(=O)CNC(=O)C(CC5=CN=CN5)N,3752.1
tegafur,D,"{5386,67617388,73050800}",C1CC(OC1)N2C=C(C(=O)NC2=O)F,200.167063
tegaserod,B3,"{11686306,11949650,23652118,23652287,24849210,24988257,24988614,24988615,24988616,24988985,24989737,24989738,24989739,24990127,24990494,24990495,24990843,25181401,25266258,25271175,45588107,5362436,56927692,6918369,87705027,87706445,87756104,87792140}",CCCCCN=C(N)NNC=C1C=NC2=C1C=C(C=C2)OC,301.38672
tegoprazan,2nd,{23582846},CC1=NC2=C(N1)C=C(C=C2OC3CCOC4=C3C(=CC(=C4)F)F)C(=O)N(C)C,387.4
teicoplanin,B3,{73348316},CC(=O)NC1C(C(C(OC1OC2C3C(=O)NC(C4=CC(=CC(=C4C5=C(C=CC(=C5)C(C(=O)N3)NC(=O)C6C7=CC(=C(C(=C7)OC8=C(C=C2C=C8)Cl)OC9C(C(C(C(O9)CO)O)O)NC(=O)C)OC1=C(C=C(CC2C(=O)NC(C3=CC(=CC(=C3)O)OC3=C(C=CC(=C3)C(C(=O)N2)N)O)C(=O)N6)C=C1)Cl)O)OC1C(C(C(C(O1)CO)O)O)O)O)C(=O)O)CO)O)O,1767.44564
telaprevir,B2,{3010818},CCCC(C(=O)C(=O)NC1CC1)NC(=O)C2C3CCCC3CN2C(=O)C(C(C)(C)C)NC(=O)C(C4CCCCC4)NC(=O)C5=NC=CN=C5,679.84932
telbivudine,B1,{159269},CC1=CN(C(=O)NC1=O)C2CC(C(O2)CO)O,242.22856
telmisartan,D,"{11606909,11956638,11956639,11956640,15979659,20727077,22718674,23663741,23677803,24823500,24823961,24823962,24824101,24824102,24824247,49855640,49855641,49855642,56960747,56960748,65999,66780876,66862858,66871967,68621069,68622047,68846334,68846335,68846423,68846755,68847152,74325982,87338524}",CCCC1=NC2=C(C=C(C=C2N1CC3=CC=C(C=C3)C4=CC=CC=C4C(=O)O)C5=NC6=CC=CC=C6N5C)C,514.6169
telotristat ethyl,B3,{25181577},CCOC(=O)C(CC1=CC=C(C=C1)C2=CC(=NC(=N2)N)OC(C3=C(C=C(C=C3)Cl)N4C=CC(=N4)C)C(F)(F)F)N,575
temazepam,C,"{5391,67568080,69466350,70376607}",CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3,300.73962
temocapril,2nd,"{67108139,71322,71323}",CCOC(=O)C(CCC1=CC=CC=C1)NC2CSC(CN(C2=O)CC(=O)O)C3=CC=CS3.Cl,513.06976
temozolomide,D,"{11658676,45377613,45377614,5394,68575558,68785374,69172078}",CN1C(=O)N2C=NC(=C2N=N1)C(=O)N,194.15084
temsirolimus,D,{6918289},CC1CCC2CC(C(=CC=CC=CC(CC(C(=O)C(C(C(=CC(C(=O)CC(OC(=O)C3CCCCN3C(=O)C(=O)C1(O2)O)C(C)CC4CCC(C(C4)OC)OC(=O)C(C)(CO)CO)C)C)O)OC)C)C)C)OC,1030.28708
teneligliptin,2nd,"{11949652,11996485,11996486,25022646,53245874,53297474,67292672,67507852,72200725,73387079,73442673}",CC1=NN(C(=C1)N2CCN(CC2)C3CC(NC3)C(=O)N4CCSC4)C5=CC=CC=C5,426.5782
teniposide,D,{452548},COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O,656.65368
tenofovir,B3,"{20832632,21146529,29918994,46183475,464205,53302477,53302586,53302693,53302695,53302810,53302812,53303045,53303046,53303047,53303167,56961668,56961670,56961671,68525785,87173964}",CC(CN1C=NC2=C1N=CN=C2N)OCP(=O)(O)O,287.212322
tenofovir alafenamide,2nd,"{59734918,68516365,71492247,9574768}",CC(C)OC(=O)C(C)NP(=O)(COC(C)CN1C=NC2=C1N=CN=C2N)OC3=CC=CC=C3,476.465922
tenoxicam,C,"{51508717,54677971}",CN1C(=C(NC2=CC=CC=N2)[O-])C(=O)C3=C(S1(=O)=O)C=CS3,336.3662
terazosin,B2,"{20290811,21195192,23362793,23362794,25137846,44383,44662380,45114205,45356864,4872843,51371413,53241388,53241389,53241390,53241481,53241482,53241483,53241485,53241594,5401,63016,663211,66931401,67767378,67791831,69476025,71585269,71585908,75635018,75987205,9803362}",COC1=C(C=C2C(=C1)C(=NC(=N2)N3CCN(CC3)C(=O)C4CCCO4)N)OC,387.4329
terbinafine,B1,"{11324905,1549007,1549008,17953474,25027164,45114145,50986900,5282481,86643150,86759499,87325822,87440528,87544603}",CC(C)(C)C#CC=CC[NH+](C)CC1=CC=CC2=CC=CC=C21,292.43784
terbutaline,A,"{20485200,21450031,31620,441334,5252031,5403,6365506,657301,67856539,67868342,67883962,67892360,67905310,68846623,69257906,69477758,70258938,70389205,70443315,70443539,70460744,70466975,70541388,70548485,70565253,73707356,77381492}",CC(C)(C)NCC(C1=CC(=CC(=C1)O)O)O,225.28416
terfenadine,B2,"{11497463,20380011,21918847,5405,66818634,70170704,70274155,78441495,86587763}",CC(C)(C)C1=CC=C(C=C1)C(CCCN2CCC(CC2)C(C3=CC=CC=C3)(C4=CC=CC=C4)O)O,471.67344
teriflunomide,X,"{54684141,54726825,54726826,71771475}",CC(=C(C#N)C(=O)NC1=CC=C(C=C1)C(F)(F)F)O,270.20727
terlipressin,D,"{72081,72734347,72941948}",C1CC(N(C1)C(=O)C2CSSCC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)N2)CC(=O)N)CCC(=O)N)CC3=CC=CC=C3)CC4=CC=C(C=C4)O)NC(=O)CNC(=O)CNC(=O)CN)C(=O)NC(CCCCN)C(=O)NCC(=O)N,1227.37216
tertomotide,2nd,{56843375},CCC(C)C(C(=O)N1CCCC1C(=O)NC(CCCCN)C(=O)O)NC(=O)C(CC2=CC=CC=C2)NC(=O)C(CCCN=C(N)N)NC(=O)C(CC(C)C)NC(=O)C(CCCN=C(N)N)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C(C)NC(=O)C3CCCN3C(=O)C(CCCN=C(N)N)NC(=O)C(C)NC(=O)C(CCC(=O)O)N,1868.2
testosterone,D,"{20849420,23616142,6013,66605613,66722015,68616853,69110984,69324966,70245439,70249276,86733938,87387520}",CC12CCC3C(C1CCC2O)CCC4=CC(=O)CCC34C,288.42442
tetrabenazine,B3,"{18913474,20056700,6018,73131272,76023684,87225533}",CC(C)CC1CN2CCC3=CC(=C(C=C3C2CC1=O)OC)OC,317.42258
tetracaine,B2,"{15939509,16057735,18539387,19914802,21841794,23278143,5411,57749,67003238,67109157,70186655,8695}",CCCCNC1=CC=C(C=C1)C(=O)OCCN(C)C,264.36326
tetracycline,D,"{27885548,51580080,54675776,54693000,54693896,54698648,54704426,54724242,54724345,54724370,54729290,54729668,57508705,59331856,66809668,66996418,67521012,67800973,67858637,67920182,68654719,69051657,69337001,69534723,69571393,70617176,71587157,71587208,87355527,87789079,87879286,88112295,88505913,90479085}",CC1(C2CC3C(C(=O)C(=C(N)[O-])C(=O)C3(C(=O)C2=C(C4=C1C=CC=C4O)[O-])O)[NH+](C)C)O,443.42662
tetrakis (2-methoxyisobutylisonitrile) copper(i) tetrafluoroborate,2nd,{92043160},[B-](F)(F)(F)F.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.CC(C)(C[N+]#[C-])OC.[Cu+],603
tetrofosmin,2nd,{4274},CCOCCP(CCOCC)CCP(CCOCC)CCOCC,382.455324
thalidomide,X,"{5426,66728297,67355804}",C1CC(=O)NC(=O)C1N2C(=O)C3=CC=CC=C3C2=O,258.2295
theophylline,2nd,"{10221451,11106837,11639547,12765429,13059330,18680317,20437230,20514558,2153,22415300,22461890,22644448,23618869,23675769,23703402,23706752,4620869,57486188,6453387,66931453,66973603,67568171,67739700,68794236,69642283,70484202,71409547,71409594,73038500,73557465,74088438,74088707,76969808,78411044,91268,93705,9816179}",CN1C2=C(C(=O)N(C1=O)C)NC=N2,180.16402
thiabendazole,B3,"{18916019,5430,57815678,66780163,69360135,71356271,76619371,77647987,87225582,88101}",C1=CC=C2C(=C1)NC(=N2)C3=CSC=N3,201.24768
thiamphenicol,2nd,"{27200,69718878,70355623}",CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,356.2222
thiethylperazine,C,"{13234209,20057174,22665148,25010737,302286,5282398,53424574,5440,6509808,66253,73657579,74388155}",CCSC1=CC2=C(C=C1)SC3=CC=CC=C3N2CCCN4CCN(CC4)C,399.61576
thiocolchicoside,2nd,{72067},CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)SC)OC)OC)OC4C(C(C(C(O4)CO)O)O)O,563.61662
thiopental,2nd,"{4621604,88029383,88029974}",C(CCS)CC=O,118.1973
thiopentone,A,"{11460215,12832575,16220034,20515366,21148454,23665410,23675349,3000715,3867239,87980134,9795291}",CCCC(C)C1(C(=O)NC(=S)NC1=O)CC,242.33782
thiopropazate,C,"{21114810,66856398,67108661,67416,6762,71954679}",CC(=O)OCCN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)Cl,446.00532
thioridazine,C,"{23615999,45114120,5452,657213,66062,70253179,74652198}",CN1CCCCC1CCN2C3=CC=CC=C3SC4=C2C=C(C=C4)SC,370.57454
thiotepa,D,"{5453,87087822}",C1CN1P(=S)(N2CC2)N3CC3,189.218342
thiothixene,C,"{11954259,11957704,68757185,90479190,90479405,941651,9958173}",CN1CCN(CC1)CCC=C2C3=CC=CC=C3SC4=C2C=C(C=C4)S(=O)(=O)N(C)C,443.62526
thrombin,B2,{65045},C1=CC2=C(C=C1N)SC3=CC(=N)C=CC3=N2.Cl,263.75
thymopentin,2nd,{451417},CC(C)C(C(=O)NC(CC1=CC=C(C=C1)O)C(=O)O)NC(=O)C(CC(=O)O)NC(=O)C(CCCCN)NC(=O)C(CCCN=C(N)N)N,679.8
thyrotrophin,B2,{638678},C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,362.38
thyrotropin alfa,B2,{32281},C1CC(N(C1)C(=O)C(CC2=CN=CN2)NC(=O)C3CCC(=O)N3)C(=O)N,362.38
thyroxine,A,"{21127058,23615407,23615408,23623938,23665037,23666112,23667619,24847453,25201348,46906087,57482568,57482569,5819,67036728,67240529,67241259,68646571,78224440,78759348,87505159,87756872,9832253,9897319}",C1=C(C=C(C(=C1I)OC2=CC(=C(C(=C2)I)O)I)I)CC(C(=O)O)N,776.87002
tiagabine,B3,"{24848263,40467242,44293261,60648,66545300,67065562,68854619,68855887,71664140,71664141,71664142,71664143,74765398,91274}",CC1=C(SC=C1)C(=CCCN2CCCC(C2)C(=O)O)C3=C(C=CS3)C,375.548
tiaprofenic acid,C,"{44180455,44180795,44180849,44180903,44180904,5468}",CC(C1=CC=C(S1)C(=O)C2=CC=CC=C2)C(=O)O,260.30828
tibolone,D,"{444008,86588698,87877830}",CC1CC2=C(CCC(=O)C2)C3C1C4CCC(C4(CC3)C)(C#C)O,312.44582
ticagrelor,2nd,"{56963102,56963103,56963104,72944530,72944531,72944532,72944533,72944640,72944642,77107968,9871419}",CCCSC1=NC2=C(C(=N1)NC3CC3C4=CC(=C(C=C4)F)F)N=NN2C5CC(C(C5O)O)OCCO,522.568026
ticarcillin,B2,"{23725050,24820289,25164075,36921,470375,56963203,56963204,657395,66618609,67969260,69247414,70691440,71587274,76964899,9953191}",CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)O)C(=O)O)C,384.42734
ticlopidine,B1,"{11301025,20258300,42601769,42601843,42601845,42601846,42601847,42601849,42601926,42602090,44290441,5472,65335,657310,67996764,6919025,74816749}",C1CN(CC2=C1SC=C2)CC3=CC=CC=C3Cl,263.78566
tigecycline,D,"{54686904,54749060,54749425,71312020,73330467,78358330,87844673}",CC(C)(C)NCC(=O)NC1=C(C2=C(CC3CC4C(C(=O)C(=C(C4(C(=O)C3=C2O)O)O)C(=O)N)N(C)C)C(=C1)N(C)C)O,585.64866
tiludronate disodium,B2,"{16118414,16118415,19027380,21705934,29987470,5224378,53314962,57419344,60936,60937,71311949,71772449,72941702,74603646,87548305}",C1=CC(=CC=C1SC(P(=O)(O)[O-])P(=O)(O)[O-])Cl.[Na+].[Na+],362.571943
timolol,C,"{155208,16220042,22213582,33624,42613258,42613760,42613761,42613762,45479754,5281056,62932,62933,66667187,67376236,67450515,67789001,68492660,6919026,69341223,70273683,87097275,90456106,9810698,9907827}",CC(C)(C)NCC(COC1=NSN=C1N2CCOCC2)O,316.41966
tinidazole,B3,"{5479,89422244}",CCS(=O)(=O)CCN1C(=NC=C1[N+](=O)[O-])C,247.27152
tioconazole,2nd,"{18615661,5482,68760720,69334562,77758642,87557713}",C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,387.71122
