name,category,a_pubchemid,smiles,weight
betamethasone,0,"{134644,21121941,21121942,66578792,66578876,66778371,66887907,67048396,67193374,70446246,70542684,71082506,87184735,9782}",CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)F)C,392.461063
barium sulfate,0,"{19428800,20490705,22007984,23618813,24414,517271}",[O-]S(=O)(=O)[O-].[Ba+2],233.3896
entecavir,0,"{153941,15940860,15940861,15940862,15941162,15941313,15941314,15941315,15941317,15941318,15941319,15941452,16052026,21124865,25052436,46846429,46846430,46846524,46847253,49780068,57407090,57407091,57407092,57407093,72190301,90013324,90013332,90013333,90013482,90013717}",C=C1C(CC(C1CO)O)N2C=NC3=C2NC(=NC3=O)N,277.2792
anagliptin,0,"{44513473,54764334,86305470}",CC1=NN2C=C(C=NC2=C1)C(=O)NCC(C)(C)NCC(=O)N3CCCC3C#N,383.4475
nitisinone,0,"{115355,90016752}",C1CC(=O)C(C(=O)C1)C(=O)C2=C(C=C(C=C2)C(F)(F)F)[N+](=O)[O-],329.22811
mexiletine,0,"{20148681,21467,21474844,22215440,4178,44724350,45114163,69810865,69857572,70637930,77886350,78422678,86167766}",CC1=C(C(=CC=C1)C)OCC(C)N,179.25878
insulin glargine,0,{44146714},CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NCC(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NC(C(C)O)C(=O)N8CCCC8C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCNC(=N)N)C(=O)O)C(C)C)CC(C)C)CC9=CC=C(C=C9)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC2=CN=CN2)CO)NC(=O)C(CC(C)C)NC(=O)C(CC2=CN=CN2)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N)C(=O)NC(C(=O)NC(C(=O)N1)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN,6062.89026
etonogestrel,0,"{6917715,87114984}",CCC12CC(=C)C3C(C1CCC2(C#C)O)CCC4=CC(=O)CCC34,324.45652
enzalutamide,1,{15951529},CC1(C(=O)N(C(=S)N1C2=CC(=C(C=C2)C(=O)NC)F)C3=CC(=C(C=C3)C#N)C(F)(F)F)C,464.435953
eslicarbazepine acetate,0,"'{""179344""}'",CC(=O)OC1CC2=CC=CC=C2N(C3=CC=CC=C13)C(=O)N,296.32054
oxyquinoline sulfate,0,"{106206,11507008,12196892,150665,160927,18938684,1923,20207031,20207032,20325527,20575063,20665506,21225632,21521311,21584621,23079613,23290703,23322552,23339734,23353042,23623662,23662775,23678408,23681035,24820574,25021784,2723812,3015104,3533592,3781036,44151272,4678730,49853510,517000,517006,5257170,53427839,53435617,58233322,58233422,58716288,58856722,61080,6365305,6451191,66603472,66677649,66705904,66705972,68422087,69052787,69055651,69055660,69055839,69107257,69526670,69606812,69657969,69863145,69863147,70039222,70110029,70145658,70498221,70498223,70498226,70588838,70597659,70609575,72399898,72445289,74934904,76710282,76710299,81517,85615,8639,9886465}",C1=CC2=C(C(=C1)O)N=CC=C2,145.15798
polaprezinc,0,"{107684,18320861,25199631,45358346,46782768,66603521,72983128,74089825,74764347,77188968}",C1=C(NC=N1)CC(C(=O)[O-])N=C(CC[NH-])[O-].[Zn+2],288.58864
lobeglitazone,0,{9826451},CN(CCOC1=CC=C(C=C1)CC2C(=O)NC(=O)S2)C3=CC(=NC=N3)OC4=CC=C(C=C4)OC,480.5
risedronate,0,"{11151256,11210564,11220339,11381667,11403845,11954322,16038384,16118278,16118279,16413925,17756938,17757331,23654842,23709605,24961942,25152670,25221094,28857155,4194514,4221449,44400168,45114147,45358096,46872022,46872023,46872024,46872025,46873389,46873390,46873391,46873392,46873492,46873493,46873745,5245,5276508,60145923,6331784,6992041,74572440,77058922,86645791,86645792,87571968,87706291,87791242,9800859,9839499,9862176,9880291}",C1=CC(=CN=C1)CC(O)(P(=O)(O)O)P(=O)(O)O,283.112264
avanafil,1,"{86269865,86270052,9869929}",COC1=C(C=C(C=C1)CNC2=NC(=NC=C2C(=O)NCC3=NC=CC=N3)N4CCCC4CO)Cl,483.95064
atovaquone,0,"{11611093,51508723,67708573,74989}",C1CC(CCC1C2=CC=C(C=C2)Cl)C3=C(C4=CC=CC=C4C(=O)C3=O)O,366.83746
colchicine,1,"{44242849,44242850,53475898,6167,87272529,87322893,87323009,88173493,88342900}",CC(=O)NC1CCC2=CC(=C(C(=C2C3=CC=C(C(=O)C=C13)OC)OC)OC)OC,399.437
gemifloxacin,0,"{11983310,49854995,49855223,87314907,87314990,88064656,9571107,9588170,9914019}",CON=C1CN(CC1CN)C2=C(C=C3C(=O)C(=CN(C3=N2)C4CC4)C(=O)O)F,389.380903
irsogladine,0,"{119549,22719248,3752,5282435,53422063,77319320}",C1=CC(=C(C=C1Cl)C2=NC(=NC(=N2)N)N)Cl,256.09138
bepotastine,0,"{164522,24997095,25273609,42636348,42636349,59355587,67541365,67542020,67542529,70679058}",C1CN(CCC1OC(C2=CC=C(C=C2)Cl)C3=CC=CC=N3)CCCC(=O)O,388.8878
fomivirsen,0,{129651696},CC1=CN(C(=O)NC1=O)C2CC(C(O2)COP(=S)([O-])OC3CC(OC3COP(=S)([O-])OC4CC(OC4COP(=S)([O-])OC5CC(OC5COP(=S)([O-])OC6CC(OC6COP(=S)([O-])OC7CC(OC7COP(=S)([O-])OC8CC(OC8COP(=O)(OC9CC(OC9COP(=S)([O-])OC1CC(OC1CO)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)[S-])N1C=NC2=C1N=C(NC2=O)N)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=C(C(=O)NC1=O)C)N1C=NC2=C1N=C(NC2=O)N)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=C(C(=O)NC1=O)C)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=CC(=NC1=O)N)OP(=S)([O-])OCC1C(CC(O1)N1C=NC2=C1N=C(NC2=O)N)O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],7122.0
lonazolac,0,"{156369,21123490,21126771,21981070,23695992,46174093,66644130,67048003,68706,6917852,6918990}",C1=CC=C(C=C1)N2C=C(C(=N2)C3=CC=C(C=C3)Cl)CC(=O)O,312.75032
vincristine,1,"{21139790,24848381,24848422,249332,49802595,49803236,49803238,49803522,49803523,5978,86741688,87189407,87651026,87666839,87705763,87716809,87721491,87725789,88962143}",CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C=O)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O,824.95764
nedocromil,0,"{11568223,16052010,21114906,22287947,50294,50295,5230877,56840888,58994257,66584199,66763875,68425679,68731,69623319,9823244,9832054}",CCCC1=C2C(=CC3=C1OC(=CC3=O)C(=O)O)C(=O)C=C(N2CC)C(=O)O,371.34078
chlorhexidine,0,"{10144448,10167624,12303047,12303053,12303054,16725460,23653657,23654848,24865287,25028983,25052434,25168570,25168571,25168572,25168708,25168709,25168850,43834310,43834499,46840953,53313180,60198597,60198598,60198599,60198662,71487844,71487845,71487899,87060027,87083711,87148890,87258882,87258931,87266839,87344784,87367795,87393842,87461135,87648814,87934289,87983152,88377129,88397012,88605080,88876965,88925000,9552079,9562059,9571016,9577210,9896282,9916185,9961713}",C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,505.4466
oxatomide,0,"{1385580,20342276,20506257,20506331,28248447,3461006,44657077,4615,67664039,67664054,70535562}",C1CN(CCN1CCCN2C3=CC=CC=C3NC2=O)C(C4=CC=CC=C4)C5=CC=CC=C5,426.5533
darunavir,0,"{213039,53259004,54671213,73415779}",CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,547.66358
methylphenobarbital,1,"{13597204,8271}",CCC1(C(=O)NC(=O)N(C1=O)C)C2=CC=CC=C2,246.26186
lanthanum carbonate,0,"{10176574,14598864,168924,20977853,21903739,57468251,60161437,72668820,88437663}",C(=O)([O-])[O-].C(=O)([O-])[O-].C(=O)([O-])[O-].[La+3].[La+3],457.83764
clomifene,0,"{1548952,1548953,20057055,23615646,25010740,6420009,71314885}",CC[NH+](CC)CCOC1=CC=C(C=C1)C(=C(C2=CC=CC=C2)Cl)C3=CC=CC=C3,406.96756
oestrone,0,{5870},CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)O,270.4
amantadine,0,"{124108,13001379,13001380,13001381,16638817,19031614,20836086,21249869,2130,21683715,22467655,24196039,24196042,2723867,3776755,427195,427198,43833490,44430195,45049034,50920906,517422,5258183,53413268,53446143,59320,6364531,64150,6604579,66728776,66896546,67897365,67926678,68523261,69491912,85752998,86249404,86660913,88263531,90013510,9837823}",C1C2CC3CC1CC(C2)(C3)N,151.24868
denopamine,0,{5311064},COC1=C(C=C(C=C1)CCNCC(C2=CC=C(C=C2)O)O)OC,317.37952
thiopental,0,"{4621604,88029383,88029974}",C(CCS)CC=O,118.1973
mebendazole,0,"{4030,5257943,68638996,69299443,72550166}",COC(=O)NC1=NC2=C(N1)C=C(C=C2)C(=O)C3=CC=CC=C3,295.29272
promestriene,0,{9883915},CCCOC1=CC2=C(C=C1)C3CCC4(C(C3CC2)CCC4OC)C,328.48828
tegafur,1,"{5386,67617388,73050800}",C1CC(OC1)N2C=C(C(=O)NC2=O)F,200.167063
glyceryl trinitrate,0,"{19930249,4510,87176347,88120999,88195514,88195515,88921613}",C(C(CO[N+](=O)[O-])O[N+](=O)[O-])O[N+](=O)[O-],227.0865
cyproheptadine,0,"{11954233,13770,21502276,2913,4141783,43834424,44299947,45157477,6441505,657241,66728519,69465025,70229840,71311143,74764338}",CN1CCC(=C2C3=CC=CC=C3C=CC4=CC=CC=C42)CC1,287.39814
fluoxymesterone,1,{6446},CC12CCC(=O)C=C1CCC3C2(C(CC4(C3CCC4(C)O)C)O)F,336.440863
conjugated estrogens,1,"{168708,21124716,23619375,23676225}",CC12CCC3C(=CCC4=C3C=CC(=C4)OS(=O)(=O)O)C1CCC2=O,348.4134
milrinone,0,"{172293,24906308,25030212,25030213,25030214,4197,67782045,67821574,68652388,88434515}",CC1=C(C=C(C(=O)N1)C#N)C2=CC=NC=C2,211.21936
astromicin,0,"{23622607,5284517,72734319}",CC(C1CCC(C(O1)OC2C(C(C(C(C2O)N(C)C(=O)CN)OC)O)N)N)N,405.4897
procarbazine,1,"{23616826,24848388,441273,45114202,4915,5230725,67356483,67924920,68146615,68719987,70680325,74764326,9703}",CC(C)NC(=O)C1=CC=C(C=C1)CNNC,221.29876
pyrantel,0,"{20057155,6365280,6365307,6419953,6434144,6436405,708857,9820065}",CN1CCCN=C1C=CC2=CC=CS2,206.30726
etravirine,0,"{193962,24812762,66901610,66901618,86684854,87197544,87197562}",CC1=CC(=CC(=C1OC2=NC(=NC(=C2Br)N)NC3=CC=C(C=C3)C#N)C)C#N,435.2767
megestrol,1,{19090},CC1=CC2C(CCC3(C2CCC3(C(=O)C)O)C)C4(C1=CC(=O)CC4)C,342.4718
eflornithine,0,{3009},C(CC(C(F)F)(C(=O)O)N)CN,182.17
oxpentifylline,0,"{17876751,21713320,4740,69990341,70286044}",CC(=O)CCCCN1C(=O)C2=C(N=CN2C)N(C1=O)C,278.30702
misoprostol,1,"{5282381,67265055,67362119,69105112,69453557}",CCCCC(C)(CC=CC1C(CC(=O)C1CCCCCCC(=O)OC)O)O,382.53412
iron,0,"{10176353,10329304,10856885,11229656,11953895,11963629,11963693,11963738,12891182,16048613,16069994,166033,18293356,19049191,19758696,20322993,20673001,20975863,21225487,21225916,21257923,21261918,21863070,21946984,22347962,22411817,22486036,22596857,22988852,23513209,23619204,23925,25163027,25199963,26710,27284,29936,3085299,445124,472182,499634,5326574,54611956,5497022,56927688,58980483,59963514,60071061,66485609,6917867,72479823,72608222,72640595,73694898,73950690,74764989,86278622,86289068,86633186,9859431}",[Fe],55.845
ertugliflozin,0,{44814423},CCOC1=CC=C(C=C1)CC2=C(C=CC(=C2)C34C(C(C(C(O3)(CO4)CO)O)O)O)Cl,436.8827
chloramphenicol,0,"{23615637,23617344,44177731,5959,66587020,66587021,66824663,67035476,70446076,70521879,87642917,88604894}",C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],323.12938
famciclovir,0,"{3324,69989723,70298254,9862721}",CC(=O)OCC(CCN1C=NC2=CN=C(N=C21)N)COC(=O)C,321.33176
permethrin,0,"{19827159,22420449,40326,88257187,88510737}",CC1(C(C1C(=O)OCC2=CC(=CC=C2)OC3=CC=CC=C3)C=C(Cl)Cl)C,391.2877
ethanol,0,"{119440,3732650,57419690,57481241,59203367,59738906,60074138,702,86746057,87325233}",CCO,46.06844
beclometasone,0,{20469},CC1CC2C3CCC4=CC(=O)C=CC4(C3(C(CC2(C1(C(=O)CO)O)C)O)Cl)C,408.9
anagrelide,0,"{20089747,21327549,2182,42786,45114173,56963019,56963020,57515909,67038601,67079801,69297232}",C1C2=C(C=CC(=C2Cl)Cl)NC3=NC(=O)CN31,256.08808
salsalate,0,"{23662396,5161,54687419,67252322,67660898,67894957,67910144,68282266}",C1=CC=C(C(=C1)C(=O)OC2=CC=CC=C2C(=O)O)O,258.2262
nusinersen,0,{131801471},CC1=CN(C(=O)NC1=O)C2C(C(C(O2)CO)OP(=S)(O)OCC3C(C(C(O3)N4C=C(C(=NC4=O)N)C)OCCOC)OP(=S)(O)OCC5C(C(C(O5)N6C=NC7=C(N=CN=C76)N)OCCOC)OP(=S)(O)OCC8C(C(C(O8)N9C=C(C(=NC9=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=NC1=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C(N=CN=C21)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=NC1=O)N)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=C(C(=O)NC1=O)C)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)OP(=S)(O)OCC1C(C(C(O1)N1C=NC2=C1N=C(NC2=O)N)OCCOC)O)OCCOC,7127.0
cyproterone acetate,1,"{70209448,70256741,9880}",CC(=O)C1(CCC2C1(CCC3C2C=C(C4=CC(=O)C5CC5C34C)Cl)C)OC(=O)C,416.93766
neratinib,1,"{25267298,67307512,87349975,87381308,89731902,9915743}",CCOC1=C(C=C2C(=C1)N=CC(=C2NC3=CC(=C(C=C3)OCC4=CC=CC=N4)Cl)C#N)NC(=O)C=CCN(C)C,557.04266
enoxacin,0,"{12901163,17778780,21625849,23724987,24840537,28230148,3058378,3229,46190702,46190703,54669723,6919468,70554973,75168198,91659135}",CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,320.318883
guanethidine,0,"{19013736,22506405,23624129,3518,50986990,56927690,56927696,57458910,60196261,65328,67395766,6992024,73707360,86471,88123,89514289,9796151}",C1CCCN(CCC1)CCN=C(N)N,198.30848
alatrofloxacin,0,"{3086677,5282517,71776189}",CC(C(=O)NC(C)C(=O)NC1C2C1CN(C2)C3=C(C=C4C(=O)C(=CN(C4=N3)C5=C(C=C(C=C5)F)F)C(=O)O)F)N,558.50911
pimecrolimus,0,{6509979},CCC1C=C(CC(CC(C2C(CC(C(O2)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C(CC1=O)O)C)C(=CC4CCC(C(C4)OC)Cl)C)O)C)OC)OC)C)C,810.45312
spectinomycin,0,"{11870427,15541,23624066,24747691,3033928,30971,44659747,45114109,49842936,53352600,64740,64769,64770,64771,67108398,67109564,74764319}",CC1CC(=O)C2(C(O1)OC3C(C(C(C(C3O2)NC)O)NC)O)O,332.34956
benidipine hydrochloride,0,"'{""29926976"",""45114194"",""656667"",""656668"",""67108126"",""69408887"",""71776386"",""87295480""}'",CC1=C(C(C(=C(N1)C)C(=O)OC2CCCN(C2)CC3=CC=CC=C3)C4=CC(=CC=C4)[N+](=O)[O-])C(=O)OC.Cl,542.02318
dasatinib,1,"{11466607,11540687,16034848,16223227,16223228,16223229,16223316,16223317,16223319,16223320,29919968,3062316,71584926,72199624,87531698}",CC1=C(C(=CC=C1)Cl)NC(=O)C2=CN=C(S2)NC3=NC(=NC(=C3)N4CCN(CC4)CCO)C,488.00554
lidocaine,0,"{16051982,16219577,178020,178022,18180225,18528736,18780775,21217197,21218263,21644389,22483,25010309,3676,3924,42605856,46912271,46912272,49852294,53313237,53424546,6314,6442263,657223,67568503,67676254,67866203,68521965,69335483,73449198,74387998,76962800,87241603}",CCN(CC)CC(=O)NC1=C(C=CC=C1C)C,234.33728
sulfinpyrazone,0,{5342},C1=CC=C(C=C1)N2C(=O)C(C(=O)N2C3=CC=CC=C3)CCS(=O)C4=CC=CC=C4,404.4815
folinic acid,0,"{15150,16213189,20835958,23684576,24776139,443893,45052067,54603482,57349914,6006,6335501,71587560,78759347,87257851,87716686,88405812,90190784,9958089}",C1C(N(C2=C(N1)NC(=NC2=O)N)C=O)CNC3=CC=C(C=C3)C(=O)NC(CCC(=O)O)C(=O)O,473.43932
palonosetron,0,"{40466932,44206764,44206765,44322545,6337614,6918303,71108077,71511254,71511255,71511315,71511317,71511319,71511339,71511340,71511341,71511342,71511362,71511363,71511384}",C1CC2CN(C(=O)C3=C2C(=CC=C3)C1)C4CN5CCC4CC5,296.40666
goserelin,1,"{11980055,47725}",CC(C)CC(C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NNC(=O)N)NC(=O)C(COC(C)(C)C)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CNC4=CC=CC=C43)NC(=O)C(CC5=CN=CN5)NC(=O)C6CCC(=O)N6,1269.41046
dexketoprofen,0,"{10221248,667550,67762789,67763615,67763616,6919084,77845782}",CC(C1=CC=CC(=C1)C(=O)C2=CC=CC=C2)C(=O)O,254.28056
dabrafenib mesilate,1,{44516822},CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F.CS(=O)(=O)O,615.7
gemcitabine,1,"{11833484,20836623,23623634,44155398,44155399,44155400,44155401,44155507,44459858,44558863,51352195,51352233,51352234,51352236,60749,60750,66628376,66667777,68593898,68594446,70030546,87697854,88925758,89389702}",C1=CN(C(=O)N=C1N)C2C(C(C(O2)CO)O)(F)F.Cl,299.659086
streptomycin,0,"{16051958,179511,19648,19649,197844,203927,20982131,21127363,23618155,24848210,25245365,86278153,87480539,87741913,87843499,88300635}",CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.CC1C(C(C(O1)OC2C(C(C(C(C2O)O)N=C(N)N)O)N=C(N)N)OC3C(C(C(C(O3)CO)O)O)NC)(C=O)O.OS(=O)(=O)O.OS(=O)(=O)O.OS(=O)(=O)O,1457.38356
doripenem,0,"{59087685,636377,66650111,6918242,73303}",CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,420.50426
vinflunine,1,"{10629256,16220212,21587991,24880385,71307535,71459865}",CCC12C=CCN3C1C4(CC3)C(C(C2OC(=O)C)(C(=O)OC)O)N(C5=CC(=C(C=C45)C6(CC7CC(CN(C7)CC8=C6NC9=CC=CC=C89)C(C)(F)F)C(=O)OC)OC)C,816.929066
sisomicin,0,"{36119,439243,52416107,65334}",CC1(COC(C(C1NC)O)OC2C(CC(C(C2O)OC3C(CC=C(O3)CN)N)N)N)O,447.52638
alfacalcidol,0,"{21158685,5282181}",CC(C)CCCC(C)C1CCC2C1(CCCC2=CC=C3CC(CC(C3=C)O)O)C,400.63706
suxamethonium,0,"{22475,23026257,230349,23615976,24193324,25162927,5314,54611634,656867,66129,68325}",C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C,290.399
levetiracetam,0,"{5284583,69301754}",CCC(C(=O)N)N1CCCC1=O,170.20896
cefuroxime,0,"{21680722,23670318,23694125,25168035,5479529,9803646}",CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)O,424.38524
aminoglutethimide,1,"{16218846,21393902,2145,70176175,86473}",CCC1(CCC(=O)NC1=O)C2=CC=C(C=C2)N,232.27834
ganirelix,1,"{16130965,16130966}",CCNC(=NCCCCC(C(=O)NC(CC(C)C)C(=O)NC(CCCCN=C(NCC)NCC)C(=O)N1CCCC1C(=O)NC(C)C(=O)N)NC(=O)C(CC2=CC=C(C=C2)O)NC(=O)C(CO)NC(=O)C(CC3=CN=CC=C3)NC(=O)C(CC4=CC=C(C=C4)Cl)NC(=O)C(CC5=CC6=CC=CC=C6C=C5)NC(=O)C)NCC.CC(=O)O.CC(=O)O,1690.42294
zotepine,0,"{25271836,44546572,5736}",CN(C)CCOC1=CC2=CC=CC=C2SC3=C1C=C(C=C3)Cl,331.85962
buspirone,0,"{1548941,21655685,2477,25137845,36431,44658940,45114160,53233509,53233510,53233511,53233642,88356027}",C1CCC2(C1)CC(=O)N(C(=O)C2)CCCCN3CCN(CC3)C4=NC=CC=N4,385.50314
lornoxicam,0,"{54690031,54727887,68797430}",CN1C(=C(C2=C(S1(=O)=O)C=C(S2)Cl)O)C(=O)NC3=CC=CC=N3,371.8192
dexamfetamine,0,"{10220277,11401024,134480,14142530,20055472,20056914,21126633,21126634,23582898,25137958,25203400,57466127,5825,5826,67517652,67778733,71776329,87182702,87182896}",CC(CC1=CC=CC=C1)N.CC(CC1=CC=CC=C1)N.OS(=O)(=O)O,368.49092
clarithromycin,0,"{69554939,69600981,70018967,71587811,84029,86605164,88214058}",CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,747.95336
fluorometholone,0,{9878},CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)O,376.461663
halothane,0,"{19805294,3562,87224111,87971443,89971052,89971240}",C(C(F)(F)F)(Cl)Br,197.38155
insulin aspart,0,{118984445},CCC(C)C1C(=O)NC2CSSCC(C(=O)NC(CSSCC(C(=O)NCC(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(C(=O)NC(CSSCC(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC2=O)CO)CC(C)C)CC3=CC=C(C=C3)O)CCC(=O)N)CC(C)C)CCC(=O)O)CC(=O)N)CC4=CC=C(C=C4)O)C(=O)NC(CC(=O)N)C(=O)O)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CC5=CC=CC=C5)C(=O)NC(CC6=CC=CC=C6)C(=O)NC(CC7=CC=C(C=C7)O)C(=O)NC(C(C)O)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C(C)O)C(=O)O)C(C)C)CC(C)C)CC8=CC=C(C=C8)O)CC(C)C)C)CCC(=O)O)C(C)C)CC(C)C)CC9=CNC=N9)CO)NC(=O)C(CC(C)C)NC(=O)C(CC2=CNC=N2)NC(=O)C(CCC(=O)N)NC(=O)C(CC(=O)N)NC(=O)C(C(C)C)NC(=O)C(CC2=CC=CC=C2)N)C(=O)NC(C(=O)NC(C(=O)N1)CO)C(C)O)NC(=O)C(CCC(=O)N)NC(=O)C(CCC(=O)O)NC(=O)C(C(C)C)NC(=O)C(C(C)CC)NC(=O)CN,5826.0
sitagliptin,0,"{11386885,11476287,11505000,11591741,11685649,36687804,4369359,44131507,44133159,44133160,44133162,44133341,44133342,44388193,44594141,44594281,44594283,46868864,46869761,46869762,46909574,51034632,51034633,51034634,51034743,51034744,51034745,6451150,70673768,71475854,71488682,71488683,71724478,86640094,86645865,86647026,86647028,86647029,86647030,86663494,86663495,88532198,88532850,90198010,91758296}",C1CN2C(=NN=C2C(F)(F)F)CN1C(=O)CC(CC3=CC(=C(C=C3F)F)F)N,407.313619
idelalisib,1,{11625818},CCC(C1=NC2=C(C(=CC=C2)F)C(=O)N1C3=CC=CC=C3)NC4=NC=NC5=C4NC=N5,415.423023
estropipate,0,"{5284555,69823182}",CC12CCC3C(C1CCC2=O)CCC4=C3C=CC(=C4)OS(=O)(=O)O.C1CNCCN1,436.56488
